"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","3","0.0-0.0","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","","","","","","","","","","","",""
"","survey-text","1","4412","0.0-1.0","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","4407","{""Q0"":""19""}","","","","","","","","","",""
"","instructions","2","90658","0.0-2.0","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","86244","","[{""page_index"":0,""viewing_time"":86244}]","","","","","","","","",""
"","call-function","3","90658","0.0-3.0","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","","","","","","","","","","","",""
"","html-voicekey-response","4","94962","0.0-4.0-0.0","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","3139.415000006766","","","1558604497713","1","","Magdeburg","[]","Magdeburg","true","true","3698.805000007269"
"","html-voicekey-response","5","98477","0.0-4.1-0.1","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","2351.314999986999","","","1558604502019","1","","Magdeburg","[]","Magdeburg","true","false","2910.104999988107"
"","html-voicekey-response","6","100960","0.0-4.2-0.2","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","1255.2300000041491","","","1558604505531","2","","Berlin","[]","Berlin","true","true","1880.6150000018533"
"","html-voicekey-response","7","103118","0.0-4.3-0.3","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","971.5899999954039","","","1558604508014","2","","Berlin","[]","Berlin","true","false","1556.0499999992317"
"","html-voicekey-response","8","105934","0.0-4.4-0.4","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","1438.5799999962096","","","1558604510172","3","","Ingolstadt","[]","Ingolstadt","true","true","2213.7300000031246"
"","html-voicekey-response","9","109934","0.0-4.5-0.5","3pmxft04s1s1gj1","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","19","Infinity","","","1558604512988","4","","Würzburg","[]","Würzburg","true","true","3397.9850000032457"
