"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","2","0.0-0.0","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","","","","","","","","","","","",""
"","survey-text","1","4784","0.0-1.0","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","4780","{""Q0"":""21""}","","","","","","","","","",""
"","instructions","2","117494","0.0-2.0","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","112709","","[{""page_index"":0,""viewing_time"":112709}]","","","","","","","","",""
"","call-function","3","117495","0.0-3.0","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","","","","","","","","","","","",""
"","html-voicekey-response","4","121559","0.0-4.0-0.0","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","100","","","1559116016975","1","","Magdeburg","[]","Magdeburg","true","true","3458.9649999979883"
"","html-voicekey-response","5","127874","0.0-4.1-0.1","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","3451.6500000007277","","","1559116021041","1","","Magdeburg","[]","Magdeburg","true","false","5710.405000001629"
"","html-voicekey-response","6","131050","0.0-4.2-0.2","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","1888.1149999995891","","","1559116027354","2","","Berlin","[]","Berlin","true","true","2572.8500000004715"
"","html-voicekey-response","7","134249","0.0-4.3-0.3","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","1787.6300000005635","","","1559116030529","2","","Berlin","[]","Berlin","true","false","2596.8450000000303"
"","html-voicekey-response","8","138367","0.0-4.4-0.4","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","2339.3750000012283","","","1559116033728","3","","Ingolstadt","[]","Ingolstadt","true","true","3516.1149999985355"
"","html-voicekey-response","9","143024","0.0-4.5-0.5","mqsqev36lbbbz8n","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","21","3053.6100000006904","","","1559116037846","4","","Würzburg","[]","Würzburg","true","true","4054.1100000009465"
