"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","6","0.0-0.0","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","","","","","","","","","","","",""
"","survey-text","1","4305","0.0-1.0","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","4298","{""Q0"":""16""}","","","","","","","","","",""
"","instructions","2","100257","0.0-2.0","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","95951","","[{""page_index"":0,""viewing_time"":95951}]","","","","","","","","",""
"","call-function","3","100258","0.0-3.0","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","","","","","","","","","","","",""
"","html-voicekey-response","4","106333","0.0-4.0-0.0","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","4803.4900000000835","","","1558516253271","1","","Magdeburg","[]","Magdeburg","true","true","5470.8450000034645"
"","html-voicekey-response","5","116749","0.0-4.1-0.1","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","9084.720000000589","","","1558516259349","1","","Magdeburg","[]","Magdeburg","true","false","9809.025000002293"
"","html-voicekey-response","6","122194","0.0-4.2-0.2","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","4332.519999997958","","","1558516269761","2","","Berlin","[]","Berlin","true","true","4842.510000002221"
"","html-voicekey-response","7","127946","0.0-4.3-0.3","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","4688.899999995401","","","1558516275206","2","","Berlin","[]","Berlin","true","false","5147.884999998496"
"","html-voicekey-response","8","131485","0.0-4.4-0.4","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2327.8749999970664","","","1558516280958","3","","Ingolstadt","[]","Ingolstadt","true","true","2936.5649999963352"
"","html-voicekey-response","9","135084","0.0-4.5-0.5","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2372.414999999665","","","1558516284497","4","","Würzburg","[]","Würzburg","true","true","2997.6199999946402"
"","html-voicekey-response","10","149235","0.0-4.6-0.6","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","9121.959999998426","","","1558516288096","3","","","[]","Ingolstadt","false","false","10148.134999995818"
"","html-voicekey-response","11","152834","0.0-4.7-0.7","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2254.9500000039466","","","1558516302247","4","","Würzburg","[]","Würzburg","true","false","2996.3500000012573"
"","html-voicekey-response","12","160986","0.0-4.8-0.8","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","6972.885000004526","","","1558516305846","1","","Magdeburg","[]","Magdeburg","true","false","7548.555000001215"
"","html-voicekey-response","13","167761","0.0-4.9-0.9","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","5497.045000005373","","","1558516313999","5","","Aachen","[]","Aachen","true","true","6171.930000004068"
"","html-voicekey-response","14","171114","0.0-4.10-0.10","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2088.9400000031223","","","1558516320774","2","","Berlin","[]","Berlin","true","false","2748.29999999929"
"","html-voicekey-response","15","181387","0.0-4.11-0.11","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","4910.460000000812","","","1558516324127","5","","","[]","Aachen","false","false","6269.9500000017"
"","html-voicekey-response","16","186044","0.0-4.12-0.12","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","3537.975000000943","","","1558516334399","3","","Ingolstadt","[]","Ingolstadt","true","false","4055.4300000003423"
"","html-voicekey-response","17","189610","0.0-4.13-0.13","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2121.3450000012294","","","1558516339057","6","","Dresden","[]","Dresden","true","true","2962.5250000026426"
"","html-voicekey-response","18","192479","0.0-4.14-0.14","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","1722.8349999948755","","","1558516342622","7","","Erfurt","[]","Erfurt","true","true","2264.999999999418"
"","html-voicekey-response","19","204085","0.0-4.15-0.15","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","6461.4900000031685","","","1558516345492","6","","","[]","Dresden","false","false","7602.925000006508"
"","html-voicekey-response","20","206875","0.0-4.16-0.16","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","1521.7999999966473","","","1558516357098","7","","Erfurt","[]","Erfurt","true","false","2186.795000001439"
"","html-voicekey-response","21","209508","0.0-4.17-0.17","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","1271.0150000001072","","","1558516359888","1","","Magdeburg","[]","Magdeburg","true","false","2029.9300000042422"
"","html-voicekey-response","22","221607","0.0-4.18-0.18","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2288.455000003369","","","1558516362520","4","","","[]","Würzburg","false","false","8096.955000000889"
"","html-voicekey-response","23","236171","0.0-4.19-0.19","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","9917.934999999334","","","1558516374620","5","","","[]","Aachen","false","false","10559.820000002219"
"","html-voicekey-response","24","246068","0.0-4.20-0.20","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","8648.0250000039","","","1558516389184","3","","Ingolstadt","[]","Ingolstadt","true","false","9292.124999999942"
"","html-voicekey-response","25","249791","0.0-4.21-0.21","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2343.844999997446","","","1558516399082","6","","Dresden","[]","Dresden","true","false","3118.864999996731"
"","html-voicekey-response","26","253309","0.0-4.22-0.22","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2137.585000005702","","","1558516402804","8","","Gotha","[]","Gotha","true","true","2914.215000004333"
"","html-voicekey-response","27","267725","0.0-4.23-0.23","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","9487.009999998763","","","1558516406322","4","","","[]","Würzburg","false","false","10412.094999999681"
"","html-voicekey-response","28","282120","0.0-4.24-0.24","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","9266.449999997194","","","1558516420738","8","","","[]","Gotha","false","false","10392.01000000321"
"","html-voicekey-response","29","287798","0.0-4.25-0.25","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","4350.035000004782","","","1558516435133","3","","Ingolstadt","[]","Ingolstadt","true","false","5074.725000005856"
"","html-voicekey-response","30","290889","0.0-4.26-0.26","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","1760.4650000010502","","","1558516440813","7","","Erfurt","[]","Erfurt","true","false","2486.2149999971734"
"","html-voicekey-response","31","297006","0.0-4.27-0.27","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","4870.969999997969","","","1558516443902","5","","Aachen","[]","Aachen","true","false","5513.574999997218"
"","html-voicekey-response","32","304590","0.0-4.28-0.28","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","2672.2850000022213","","","1558516450019","4","","","[]","Würzburg","false","false","3580.455000002985"
"","html-voicekey-response","33","309200","0.0-4.29-0.29","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","3031.8350000032574","","","1558516457603","3","","Ingolstadt","[]","Ingolstadt","true","false","4007.1200000020326"
"","html-voicekey-response","34","312169","0.0-4.30-0.30","2cxdpsu3uj2eu8h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","16","1721.28500000129","","","1558516462214","1","","Magdeburg","[]","Magdeburg","true","false","2363.1850000019767"
