"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","4","0.0-0.0","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","","","","","","","","","","","",""
"","survey-text","1","5939","0.0-1.0","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","5934","{""Q0"":""20""}","","","","","","","","","",""
"","instructions","2","206222","0.0-2.0","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","200282","","[{""page_index"":0,""viewing_time"":200281}]","","","","","","","","",""
"","call-function","3","206222","0.0-3.0","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","","","","","","","","","","","",""
"","html-voicekey-response","4","212291","0.0-4.0-0.0","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","2608.7500000083587","","","1558611643551","1","","Magdeburg","[]","Magdeburg","true","true","5463.9400000014575"
"","html-voicekey-response","5","216255","0.0-4.1-0.1","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","2750.15499999593","","","1558611649622","1","","Magdeburg","[]","Magdeburg","true","false","3359.3649999966146"
"","html-voicekey-response","6","220281","0.0-4.2-0.2","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","2821.8549999963493","","","1558611653583","2","","Berlin","[]","Berlin","true","true","3423.274999993737"
"","html-voicekey-response","7","223381","0.0-4.3-0.3","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","2005.0600000048057","","","1558611657609","2","","Berlin","[]","Berlin","true","false","2497.755000003963"
"","html-voicekey-response","8","227630","0.0-4.4-0.4","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","2854.7100000085543","","","1558611660709","3","","Ingolstadt","[]","Ingolstadt","true","true","3646.755000008852"
"","html-voicekey-response","9","234687","0.0-4.5-0.5","pxwxhfjqrj1rk1r","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","20","5978.249999994505","","","1558611664959","4","","Würzburg","[]","Würzburg","true","true","6454.104999997071"
