"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","4","0.0-0.0","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","","","","","","","","","","","",""
"","survey-text","1","5813","0.0-1.0","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","5807","{""Q0"":""25""}","","","","","","","","","",""
"","instructions","2","122003","0.0-2.0","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","116190","","[{""page_index"":0,""viewing_time"":116189}]","","","","","","","","",""
"","call-function","3","122003","0.0-3.0","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","","","","","","","","","","","",""
"","html-voicekey-response","4","128327","0.0-4.0-0.0","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","3459.0100000003354","","","1559657296617","1","","Magdeburg","[]","Magdeburg","true","true","5714.91499998956"
"","html-voicekey-response","5","132286","0.0-4.1-0.1","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","2629.795000024233","","","1559657302941","1","","Magdeburg","[]","Magdeburg","true","false","3355.2500000223517"
"","html-voicekey-response","6","134993","0.0-4.2-0.2","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1522.140000024438","","","1559657306898","2","","Berlin","[]","Berlin","true","true","2105.6750000279862"
"","html-voicekey-response","7","138060","0.0-4.3-0.3","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1856.0199999863748","","","1559657309606","2","","Berlin","[]","Berlin","true","false","2464.5949999976438"
"","html-voicekey-response","8","141243","0.0-4.4-0.4","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1689.9899999933318","","","1559657312672","3","","Ingolstadt","[]","Ingolstadt","true","true","2581.5850000071805"
"","html-voicekey-response","9","144844","0.0-4.5-0.5","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","2005.8799999913667","","","1559657315856","4","","Würzburg","[]","Würzburg","true","true","2998.344999999972"
"","html-voicekey-response","10","148636","0.0-4.6-0.6","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1831.0100000033622","","","1559657319456","3","","Ingolstadt","[]","Ingolstadt","true","false","3190.535000001546"
"","html-voicekey-response","11","151337","0.0-4.7-0.7","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1005.76000000895","","","1559657323249","4","","Würzburg","[]","Würzburg","true","false","2098.200000007637"
"","html-voicekey-response","12","154054","0.0-4.8-0.8","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1189.0849999998231","","","1559657325949","5","","Aachen","[]","Aachen","true","true","2114.4949999870732"
"","html-voicekey-response","13","156877","0.0-4.9-0.9","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1195.4800000038","","","1559657328666","6","","Dresden","[]","Dresden","true","true","2221.079999988433"
"","html-voicekey-response","14","160193","0.0-4.10-0.10","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1987.8650000117254","","","1559657331490","5","","Aachen","[]","Aachen","true","false","2713.2450000208337"
"","html-voicekey-response","15","163494","0.0-4.11-0.11","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1589.4650000062306","","","1559657334805","6","","Dresden","[]","Dresden","true","false","2697.8999999992084"
"","html-voicekey-response","16","166352","0.0-4.12-0.12","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1371.9000000072178","","","1559657338106","7","","Erfurt","[]","Erfurt","true","true","2255.9849999961443"
"","html-voicekey-response","17","169185","0.0-4.13-0.13","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1422.1099999939092","","","1559657340964","8","","Gotha","[]","Gotha","true","true","2230.9600000153296"
"","html-voicekey-response","18","172786","0.0-4.14-0.14","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1539.6250000138302","","","1559657343797","7","","Erfurt","[]","Erfurt","true","false","2998.50499999593"
"","html-voicekey-response","19","175138","0.0-4.15-0.15","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","838.3150000098161","","","1559657347398","8","","Gotha","[]","Gotha","true","false","1747.0500000054017"
"","html-voicekey-response","20","177558","0.0-4.16-0.16","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1227.0700000024867","","","1559657349750","2","","Berlin","[]","Berlin","true","false","1817.2999999951571"
"","html-voicekey-response","21","180025","0.0-4.17-0.17","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1156.2349999820349","","","1559657352171","1","","Magdeburg","[]","Magdeburg","true","false","1864.3999999912921"
"","html-voicekey-response","22","184358","0.0-4.18-0.18","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","2856.2649999892806","","","1559657354637","9","","München","[]","München","true","true","3731.274999998277"
"","html-voicekey-response","23","187097","0.0-4.19-0.19","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1277.0000000108034","","","1559657358971","10","","Heidelberg","[]","Heidelberg","true","true","2136.529999988852"
"","html-voicekey-response","24","189931","0.0-4.20-0.20","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1606.3099999826868","","","1559657361710","9","","München","[]","München","true","false","2231.304999993881"
"","html-voicekey-response","25","192181","0.0-4.21-0.21","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","654.5949999798089","","","1559657364544","10","","Heidelberg","[]","Heidelberg","true","false","1647.3349999869242"
"","html-voicekey-response","26","195784","0.0-4.22-0.22","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","2039.5749999823515","","","1559657366793","3","","Ingolstadt","[]","Ingolstadt","true","false","2998.025000008056"
"","html-voicekey-response","27","198571","0.0-4.23-0.23","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1325.3300000013319","","","1559657370396","4","","Würzburg","[]","Würzburg","true","false","2185.0500000000466"
"","html-voicekey-response","28","202104","0.0-4.24-0.24","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1921.455000012275","","","1559657373184","11","","Alfeld","[]","Alfeld","true","true","2929.7350000124425"
"","html-voicekey-response","29","211906","0.0-4.25-0.25","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","Infinity","","","1559657376717","5","","Aachen","[]","Aachen","true","false","9197.775000007823"
"","html-voicekey-response","30","218367","0.0-4.26-0.26","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","4964.615000013355","","","1559657386519","11","","Alfeld","[]","Alfeld","true","false","5855.884999997215"
"","html-voicekey-response","31","221124","0.0-4.27-0.27","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1212.0200000152458","","","1559657392980","6","","Dresden","[]","Dresden","true","false","2154.710000002524"
"","html-voicekey-response","32","224291","0.0-4.28-0.28","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1854.4549999731594","","","1559657395738","7","","Erfurt","[]","Erfurt","true","false","2563.5549999715295"
"","html-voicekey-response","33","227524","0.0-4.29-0.29","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","2067.4850000157953","","","1559657398907","8","","Gotha","[]","Gotha","true","false","2627.2400000016205"
"","html-voicekey-response","34","230298","0.0-4.30-0.30","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1471.62000000556","","","1559657402137","12","","Dessau","[]","Dessau","true","true","2171.245000005001"
"","html-voicekey-response","35","233331","0.0-4.31-0.31","4o69a5zbzclz0p7","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","25","1355.7149999922608","","","1559657404911","13","","Chemnitz","[]","Chemnitz","true","true","2430.5250000033993"
