"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","2","0.0-0.0","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","","","","","","","","","","","",""
"","survey-text","1","3601","0.0-1.0","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","3597","{""Q0"":""27""}","","","","","","","","","",""
"","instructions","2","119603","0.0-2.0","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","116002","","[{""page_index"":0,""viewing_time"":116002}]","","","","","","","","",""
"","call-function","3","119603","0.0-3.0","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","","","","","","","","","","","",""
"","html-voicekey-response","4","123505","0.0-4.0-0.0","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","2297.884999987064","","","1560327081420","1","","Magdeburg","[]","Magdeburg","true","true","3299.8650000081398"
"","html-voicekey-response","5","127738","0.0-4.1-0.1","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","2838.7900000178256","","","1560327085323","1","","Magdeburg","[]","Magdeburg","true","false","3629.4599999964703"
"","html-voicekey-response","6","130905","0.0-4.2-0.2","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","1490.169999984419","","","1560327089554","2","","Berlin","[]","Berlin","true","true","2565.554999979213"
"","html-voicekey-response","7","133812","0.0-4.3-0.3","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","1247.2599999835716","","","1560327092722","2","","Berlin","[]","Berlin","true","false","2305.7449999905657"
"","html-voicekey-response","8","137296","0.0-4.4-0.4","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","1523.1749999891967","","","1560327095628","3","","Ingolstadt","[]","Ingolstadt","true","true","2881.5250000043306"
"","html-voicekey-response","9","140446","0.0-4.5-0.5","kyoj01zvz64gvue","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","27","1539.2699999882375","","","1560327099112","4","","Würzburg","[]","Würzburg","true","true","2548.81999999634"
