"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","6","0.0-0.0","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","","","","","","","","","","","",""
"","survey-text","1","50818","0.0-1.0","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","50811","{""Q0"":""2""}","","","","","","","","","",""
"","instructions","2","119125","0.0-2.0","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","68306","","[{""page_index"":0,""viewing_time"":68306}]","","","","","","","","",""
"","call-function","3","119125","0.0-3.0","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","","","","","","","","","","","",""
"","html-voicekey-response","4","125929","0.0-4.0-0.0","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","4841.58499999633","","","1557907733950","1","","Magdeburg","[]","Magdeburg","true","true","6200.870000000577"
"","html-voicekey-response","5","133431","0.0-4.1-0.1","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","6470.990000010561","","","1557907740754","1","","Magdeburg","[]","Magdeburg","true","false","6897.515000004205"
"","html-voicekey-response","6","137434","0.0-4.2-0.2","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","2476.694999999227","","","1557907748255","2","","Berlin","[]","Berlin","true","true","3401.435000007041"
"","html-voicekey-response","7","145784","0.0-4.3-0.3","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","3273.219999997155","","","1557907752258","2","","Berlin","[]","Berlin","true","false","7747.824999998556"
"","html-voicekey-response","8","149944","0.0-4.4-0.4","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","2467.6949999937556","","","1557907760607","3","","Ingolstadt","[]","Ingolstadt","true","true","3559.124999999767"
"","html-voicekey-response","9","153912","0.0-4.5-0.5","l2j8l4ra8rdez1h","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","2","2406.680000008992","","","1557907764768","4","","Würzburg","[]","Würzburg","true","true","3365.9550000011222"
