"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","5","0.0-0.0","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","","","","","","","","","","","",""
"","survey-text","1","4152","0.0-1.0","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","4145","{""Q0"":""24""}","","","","","","","","","",""
"","instructions","2","110367","0.0-2.0","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","106215","","[{""page_index"":0,""viewing_time"":106214}]","","","","","","","","",""
"","call-function","3","110367","0.0-3.0","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","","","","","","","","","","","",""
"","html-voicekey-response","4","113247","0.0-4.0-0.0","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","1722.214999999624","","","1559135245218","1","","Magdeburg","[]","Magdeburg","true","true","2274.489999999787"
"","html-voicekey-response","5","118629","0.0-4.1-0.1","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","3702.0250000003493","","","1559135248099","1","","Magdeburg","[]","Magdeburg","true","false","4777.774999998655"
"","html-voicekey-response","6","121396","0.0-4.2-0.2","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","100","","","1559135253479","2","","Berlin","[]","Berlin","true","true","2164.170000000013"
"","html-voicekey-response","7","124152","0.0-4.3-0.3","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","1544.4750000004483","","","1559135256245","2","","Berlin","[]","Berlin","true","false","2154.320000001462"
"","html-voicekey-response","8","128502","0.0-4.4-0.4","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","2488.1900000016963","","","1559135259002","3","","Ingolstadt","[]","Ingolstadt","true","true","3747.285000001284"
"","html-voicekey-response","9","131968","0.0-4.5-0.5","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","1572.1749999991794","","","1559135263351","4","","Würzburg","[]","Würzburg","true","true","2863.9299999995274"
"","html-voicekey-response","10","134994","0.0-4.6-0.6","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","1114.639999997808","","","1559135266817","3","","Ingolstadt","[]","Ingolstadt","true","false","2423.739999998361"
"","html-voicekey-response","11","137545","0.0-4.7-0.7","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","1156.1649999983551","","","1559135269843","4","","Würzburg","[]","Würzburg","true","false","1948.8100000016857"
"","html-voicekey-response","12","140844","0.0-4.8-0.8","jkzqqvnpokh397z","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","24","1572.0100000015286","","","1559135272394","5","","Aachen","[]","Aachen","true","true","2696.9349999999395"
