"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","call-function","0","2","0.0-0.0","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","","","","","","","","","","","",""
"","survey-text","1","8149","0.0-1.0","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","8145","{""Q0"":""18""}","","","","","","","","","",""
"","instructions","2","136333","0.0-2.0","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","128183","","[{""page_index"":0,""viewing_time"":128183}]","","","","","","","","",""
"","call-function","3","136334","0.0-3.0","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","","","","","","","","","","","",""
"","html-voicekey-response","4","140570","0.0-4.0-0.0","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","2879.770000001218","","","1558531155522","1","","Magdeburg","[]","Magdeburg","true","true","3632.065000005241"
"","html-voicekey-response","5","144969","0.0-4.1-0.1","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","3068.3000000006637","","","1558531159760","1","","Magdeburg","[]","Magdeburg","true","false","3793.8450000001467"
"","html-voicekey-response","6","148388","0.0-4.2-0.2","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","2071.2700000020327","","","1558531164157","2","","Berlin","[]","Berlin","true","true","2813.69000000268"
"","html-voicekey-response","7","151190","0.0-4.3-0.3","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","1608.2699999986567","","","1558531167575","2","","Berlin","[]","Berlin","true","false","2200.2549999961047"
"","html-voicekey-response","8","155990","0.0-4.4-0.4","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","3371.7950000007754","","","1558531170377","3","","Ingolstadt","[]","Ingolstadt","true","true","4197.739999995974"
"","html-voicekey-response","9","159559","0.0-4.5-0.5","h6j7mxym6hepf0c","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","18","1721.2400000006078","","","1558531175178","4","","Würzburg","[]","Würzburg","true","true","2963.5699999998906"
